Module	Section	Sample Name	Source
FastQC	all_sections	Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880/186550878/FASTQC/RAW/Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880/186550878/FASTQC/RAW/Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880/186550878/FASTQC/TRIM/Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880/186550878/FASTQC/TRIM/Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880/186550840/FASTQC/RAW/Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880/186550840/FASTQC/RAW/Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880/186550840/FASTQC/TRIM/Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880/186550840/FASTQC/TRIM/Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880/186550842/FASTQC/RAW/Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880/186550842/FASTQC/RAW/Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880/186550842/FASTQC/TRIM/Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880/186550842/FASTQC/TRIM/Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880/186550856/FASTQC/RAW/Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880/186550856/FASTQC/RAW/Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880/186550856/FASTQC/TRIM/Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880/186550856/FASTQC/TRIM/Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880/186550834/FASTQC/RAW/Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880/186550834/FASTQC/RAW/Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880/186550834/FASTQC/TRIM/Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880/186550834/FASTQC/TRIM/Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880/186550822/FASTQC/RAW/Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880/186550822/FASTQC/RAW/Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880/186550822/FASTQC/TRIM/Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880/186550822/FASTQC/TRIM/Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880/186550872/FASTQC/RAW/Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880/186550872/FASTQC/RAW/Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880/186550872/FASTQC/TRIM/Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880/186550872/FASTQC/TRIM/Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880/186550852/FASTQC/RAW/Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880/186550852/FASTQC/RAW/Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880/186550852/FASTQC/TRIM/Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880/186550852/FASTQC/TRIM/Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880/186550824/FASTQC/RAW/Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880/186550824/FASTQC/RAW/Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880/186550824/FASTQC/TRIM/Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880/186550824/FASTQC/TRIM/Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880/186550832/FASTQC/RAW/Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880/186550832/FASTQC/RAW/Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880/186550832/FASTQC/TRIM/Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880/186550832/FASTQC/TRIM/Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880/186550890/FASTQC/RAW/Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880/186550890/FASTQC/RAW/Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880/186550890/FASTQC/TRIM/Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880/186550890/FASTQC/TRIM/Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880/186550866/FASTQC/RAW/Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880/186550866/FASTQC/RAW/Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880/186550866/FASTQC/TRIM/Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880/186550866/FASTQC/TRIM/Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880/186550888/FASTQC/RAW/Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880/186550888/FASTQC/RAW/Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880/186550888/FASTQC/TRIM/Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880/186550888/FASTQC/TRIM/Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880_R1_val_1_fastqc.zip
